id_achat,date_achat,id_produit,quantité,id_fournisseur,prix_unitaire,délai_livraison_jours,montant_total,mois,année,jour_semaine,catégorie,marque,prix,stock_minimum,nom_fournisseur,ville,pays,fiabilité,délai_moyen_jours,niveau_stock,entrepot
PO009020,2024-01-19,P00789,100,S029,219.37,14,21937.0,1,2024,4,Soins de la peau,Orchidée Noire,494.14,12,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,269,Paris
PO009021,2024-12-25,P00857,75,S029,152.62,9,11446.5,12,2024,2,Maquillage,Aroma Sublime,146.29,73,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,296,Paris
PO009022,2024-03-18,P00209,75,S008,32.52,2,2439.0000000000005,3,2024,0,Soins capillaires,Reflet d'or,407.15,56,Gaillard S.A.,Berlin,Allemagne,0.64,7,160,Paris
PO009023,2024-12-24,P00433,100,S031,201.48,7,20148.0,12,2024,1,Soins capillaires,Essentielle Paris,492.31,36,Faure S.A.R.L.,Oslo,Norvège,0.7,4,80,Paris
PO009024,2024-02-25,P00595,100,S015,102.34,4,10234.0,2,2024,6,Soins capillaires,Sérum de Lune,133.3,23,Renault,Zurich,Suisse,0.65,5,46,Lyon
PO009025,2024-04-15,P00629,25,S029,29.35,6,733.75,4,2024,0,Soins capillaires,Natura Solaire,493.58,44,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,146,Marseille
PO009026,2024-12-30,P00417,200,S008,70.35,2,14069.999999999998,12,2024,0,Parfums,Maison Pure,98.54,64,Gaillard S.A.,Berlin,Allemagne,0.64,7,76,Paris
PO009027,2024-02-22,P00754,25,S028,201.02,2,5025.5,2,2024,3,Maquillage,Natura Solaire,323.91,27,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,45,Lyon
PO009028,2024-08-15,P00037,100,S008,233.71,4,23371.0,8,2024,3,Maquillage,Maison Pure,87.61,87,Gaillard S.A.,Berlin,Allemagne,0.64,7,75,Marseille
PO009029,2024-07-03,P00897,25,S028,87.75,13,2193.75,7,2024,2,Soins de la peau,Infusion Précieuse,211.36,68,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,26,Lyon
PO009030,2024-09-18,P00472,100,S010,137.13,4,13713.0,9,2024,2,Accessoires,Maison Pure,250.37,92,Pelletier,Paris,France,0.98,3,113,Lyon
PO009031,2024-03-23,P00862,200,S012,251.02,13,50204.0,3,2024,5,Parfums,Jardin dâIvoire,166.65,65,Lucas,Stockholm,Suède,1.0,11,49,Lyon
PO009032,2024-03-01,P00032,10,S029,290.04,3,2900.4,3,2024,4,Soins capillaires,Maison Pure,186.54,59,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,296,Paris
PO009033,2024-06-14,P00450,500,S029,215.41,4,107705.0,6,2024,4,Parfums,Elixir Haute Beauté,320.59,72,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,291,Lyon
PO009034,2024-11-29,P00449,10,S008,162.85,4,1628.5,11,2024,4,Soins de la peau,Reflet d'or,385.29,10,Gaillard S.A.,Berlin,Allemagne,0.64,7,33,Paris
PO009035,2024-01-27,P00495,10,S029,164.94,13,1649.4,1,2024,5,Accessoires,Elixir Haute Beauté,210.52,50,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,254,Paris
PO009036,2024-03-05,P00903,200,S002,213.97,4,42794.0,3,2024,1,Accessoires,Silhouette Paris,482.3,46,Morvan,Paris,France,0.86,9,36,Marseille
PO009037,2024-02-28,P00369,100,S008,47.19,6,4719.0,2,2024,2,Soins capillaires,Reflet d'or,97.16,19,Gaillard S.A.,Berlin,Allemagne,0.64,7,167,Paris
PO009038,2024-07-30,P00698,25,S008,209.63,9,5240.75,7,2024,1,Parfums,Velours Naturel,55.13,17,Gaillard S.A.,Berlin,Allemagne,0.64,7,0,Paris
PO009039,2024-11-30,P00017,300,S016,216.64,8,64991.99999999999,11,2024,5,Soins capillaires,Maison Pure,79.84,37,Morel,Stockholm,Suède,0.51,7,22,Lyon
PO009040,2024-10-20,P00422,100,S012,298.04,14,29804.000000000004,10,2024,6,Soins capillaires,Maison Pure,346.64,91,Lucas,Stockholm,Suède,1.0,11,224,Paris
PO009041,2024-03-04,P00785,25,S028,48.96,5,1224.0,3,2024,0,Accessoires,Soin Absolu,131.33,79,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,122,Paris
PO009042,2024-09-13,P00072,200,S029,207.14,4,41428.0,9,2024,4,Accessoires,Maison Pure,107.33,30,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,199,Paris
PO009043,2024-03-15,P00580,75,S008,86.96,10,6521.999999999999,3,2024,4,Soins capillaires,Les Essences Rares,437.96,28,Gaillard S.A.,Berlin,Allemagne,0.64,7,57,Marseille
PO009044,2024-01-27,P00826,50,S030,82.7,4,4135.0,1,2024,5,Accessoires,Clarté Botanique,48.87,72,Delaunay,Copenhague,Danemark,0.7,6,8,Paris
PO009045,2024-11-20,P00875,150,S028,161.07,5,24160.5,11,2024,2,Soins de la peau,Héritage Sensuel,202.7,13,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,124,Lyon
PO009046,2024-05-30,P00079,100,S029,102.03,7,10203.0,5,2024,3,Soins capillaires,Reflet d'or,32.19,22,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,12,Paris
PO009047,2024-08-18,P00416,100,S028,133.02,11,13302.000000000002,8,2024,6,Accessoires,Luxe eclat,236.67,81,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,169,Paris
PO009048,2024-08-20,P00951,200,S010,69.24,13,13847.999999999998,8,2024,1,Soins capillaires,Clarté Botanique,29.21,29,Pelletier,Paris,France,0.98,3,11,Paris
PO009049,2024-03-11,P00689,200,S012,59.71,4,11942.0,3,2024,0,Soins de la peau,Orchidée Noire,175.8,57,Lucas,Stockholm,Suède,1.0,11,5,Paris
PO009050,2024-09-27,P00581,25,S020,202.73,7,5068.25,9,2024,4,Soins capillaires,Maison Vitalis,233.75,56,Baudry,Paris,France,0.57,8,204,Paris
PO009051,2024-12-12,P00897,200,S029,256.53,9,51305.99999999999,12,2024,3,Soins de la peau,Infusion Précieuse,211.36,68,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,26,Lyon
PO009052,2024-09-12,P00308,50,S028,175.2,14,8760.0,9,2024,3,Soins capillaires,Essentielle Paris,465.32,30,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,150,Lyon
PO009053,2024-05-22,P00411,50,S039,199.84,12,9992.0,5,2024,2,Parfums,Luxe eclat,347.98,17,Rocher,Helsinki,Finlande,0.76,13,65,Paris
PO009054,2024-12-10,P00027,500,S008,23.02,4,11510.0,12,2024,1,Maquillage,Maison Pure,180.08,17,Gaillard S.A.,Berlin,Allemagne,0.64,7,236,Paris
PO009055,2024-09-28,P00835,150,S028,13.38,14,2007.0,9,2024,5,Accessoires,Soin Absolu,382.96,43,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,45,Paris
PO009056,2024-05-29,P00277,50,S029,206.4,7,10320.0,5,2024,2,Accessoires,Maison Pure,40.2,64,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,10,Marseille
PO009057,2024-07-24,P00051,100,S025,196.74,8,19674.0,7,2024,2,Soins capillaires,Luxe eclat,60.97,41,Techer SA,Varsovie,Pologne,0.92,12,4,Marseille
PO009058,2024-11-02,P00230,75,S031,240.89,6,18066.75,11,2024,5,Soins capillaires,Elixir Haute Beauté,247.62,59,Faure S.A.R.L.,Oslo,Norvège,0.7,4,289,Lyon
PO009059,2024-10-30,P00607,25,S012,245.69,10,6142.25,10,2024,2,Soins capillaires,Aroma Sublime,37.6,64,Lucas,Stockholm,Suède,1.0,11,4,Paris
PO009060,2024-01-08,P00834,200,S028,191.85,11,38370.0,1,2024,0,Soins de la peau,Ligne LumiÃ¨re,236.18,48,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,166,Paris
PO009061,2024-05-03,P00193,150,S028,139.3,11,20895.0,5,2024,4,Soins capillaires,Essentielle Paris,138.27,72,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,92,Paris
PO009062,2024-01-24,P00604,150,S008,163.05,14,24457.5,1,2024,2,Soins capillaires,Natura Solaire,359.25,11,Gaillard S.A.,Berlin,Allemagne,0.64,7,93,Lyon
PO009063,2024-03-17,P00462,75,S029,275.41,13,20655.750000000004,3,2024,6,Parfums,Maison Pure,255.97,77,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,2,Lyon
PO009064,2024-11-14,P00890,25,S008,50.98,2,1274.5,11,2024,3,Soins capillaires,LâAtelier du Teint,433.77,96,Gaillard S.A.,Berlin,Allemagne,0.64,7,43,Lyon
PO009065,2024-05-21,P00759,200,S028,172.55,3,34510.0,5,2024,1,Accessoires,Ligne LumiÃ¨re,129.48,91,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,225,Paris
PO009066,2024-07-27,P00230,50,S028,124.58,12,6229.0,7,2024,5,Soins capillaires,Elixir Haute Beauté,247.62,59,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,289,Lyon
PO009067,2024-08-19,P00251,10,S028,100.62,4,1006.2,8,2024,0,Soins de la peau,Luxe eclat,131.82,99,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,17,Marseille
PO009068,2024-03-05,P00529,500,S008,197.68,4,98840.0,3,2024,1,Accessoires,Natura Solaire,488.42,34,Gaillard S.A.,Berlin,Allemagne,0.64,7,297,Paris
PO009069,2024-05-31,P00207,200,S048,102.28,6,20456.0,5,2024,4,Accessoires,Maison Pure,439.01,27,Lecomte,Amsterdam,Pays-Bas,0.65,4,46,Marseille
PO009070,2024-03-23,P00788,100,S008,111.31,8,11131.0,3,2024,5,Soins capillaires,Beauté Origine,258.45,47,Gaillard S.A.,Berlin,Allemagne,0.64,7,263,Paris
PO009071,2024-01-02,P00955,10,S008,166.84,2,1668.4,1,2024,1,Soins de la peau,Les Essences Rares,276.95,79,Gaillard S.A.,Berlin,Allemagne,0.64,7,8,Lyon
PO009072,2024-01-29,P00553,25,S028,65.46,6,1636.4999999999998,1,2024,0,Parfums,Silhouette Paris,494.07,71,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,30,Paris
PO009073,2024-02-14,P00591,75,S028,216.87,6,16265.25,2,2024,2,Soins de la peau,Déesse Cosmétique,391.27,73,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,120,Paris
PO009074,2024-06-12,P00529,100,S029,110.37,14,11037.0,6,2024,2,Accessoires,Natura Solaire,488.42,34,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,297,Paris
PO009075,2024-12-30,P00941,100,S022,218.68,8,21868.0,12,2024,0,Parfums,Déesse Cosmétique,235.9,20,Langlois Vallée SA,Dublin,Irlande,0.88,9,105,Lyon
PO009076,2024-10-18,P00469,150,S028,146.75,13,22012.5,10,2024,4,Soins de la peau,Reflet d'or,25.58,18,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,80,Paris
PO009077,2024-01-31,P00668,75,S043,243.73,8,18279.75,1,2024,2,Soins de la peau,Rose & Lin,335.77,10,Klein SA,Rome,Italie,0.9,14,74,Lyon
PO009078,2024-07-14,P00786,100,S028,84.32,9,8432.0,7,2024,6,Soins de la peau,Cosmétika,207.63,36,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,57,Lyon
PO009079,2024-03-10,P00885,150,S008,273.56,8,41034.0,3,2024,6,Soins de la peau,Soin Absolu,186.13,39,Gaillard S.A.,Berlin,Allemagne,0.64,7,251,Lyon
PO009080,2024-02-14,P00471,100,S003,283.31,11,28331.0,2,2024,2,Parfums,Luxe eclat,208.4,15,Germain et Fils,Amsterdam,Pays-Bas,0.85,10,289,Paris
PO009081,2024-01-06,P00703,300,S029,145.58,9,43674.00000000001,1,2024,5,Parfums,Silhouette Paris,202.3,94,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,191,Lyon
PO009082,2024-01-29,P00207,200,S028,282.81,12,56562.0,1,2024,0,Accessoires,Maison Pure,439.01,27,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,46,Marseille
PO009083,2024-11-25,P00718,25,S002,181.4,6,4535.0,11,2024,0,Parfums,Rose & Lin,28.75,48,Morvan,Paris,France,0.86,9,241,Paris
PO009084,2024-08-14,P00417,300,S008,275.42,2,82626.0,8,2024,2,Parfums,Maison Pure,98.54,64,Gaillard S.A.,Berlin,Allemagne,0.64,7,76,Paris
PO009085,2024-01-11,P00197,25,S039,155.02,10,3875.500000000001,1,2024,3,Maquillage,Maison Pure,150.63,85,Rocher,Helsinki,Finlande,0.76,13,171,Lyon
PO009086,2024-02-11,P00992,500,S008,187.23,9,93615.0,2,2024,6,Maquillage,Secret de Peau,314.69,76,Gaillard S.A.,Berlin,Allemagne,0.64,7,141,Marseille
PO009087,2024-09-09,P00154,100,S017,149.27,6,14927.000000000002,9,2024,0,Soins de la peau,Reflet d'or,306.76,67,Bodin,Rome,Italie,0.87,5,129,Marseille
PO009088,2024-11-11,P00258,100,S029,124.96,3,12496.0,11,2024,0,Accessoires,Essentielle Paris,403.42,79,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,247,Paris
PO009089,2024-02-14,P00570,50,S005,172.81,7,8640.5,2,2024,2,Maquillage,Sérum de Lune,83.15,51,Blanc,Dublin,Irlande,0.65,13,49,Paris
PO009090,2024-08-18,P00108,25,S029,276.88,5,6922.0,8,2024,6,Soins capillaires,Essentielle Paris,299.86,70,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,92,Marseille
PO009091,2024-10-16,P00768,25,S035,180.15,8,4503.75,10,2024,2,Accessoires,Rose & Lin,151.91,11,Laine,Lisbonne,Portugal,0.9,7,102,Lyon
PO009092,2024-11-04,P00071,200,S010,247.38,13,49476.0,11,2024,0,Soins de la peau,Luxe eclat,94.52,55,Pelletier,Paris,France,0.98,3,81,Lyon
PO009093,2024-04-19,P00826,50,S029,131.52,8,6576.000000000001,4,2024,4,Accessoires,Clarté Botanique,48.87,72,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,8,Paris
PO009094,2024-07-24,P00130,75,S028,219.88,9,16491.0,7,2024,2,Accessoires,Elixir Haute Beauté,30.79,30,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,214,Lyon
PO009095,2024-07-29,P00147,300,S046,212.54,12,63762.0,7,2024,0,Soins capillaires,Maison Pure,332.68,62,Roche,Rome,Italie,0.54,4,96,Marseille
PO009096,2024-06-16,P00639,50,S028,286.34,5,14316.999999999998,6,2024,6,Soins capillaires,Orchidée Noire,87.03,63,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,5,Paris
PO009097,2024-06-19,P00963,150,S002,161.8,3,24270.0,6,2024,2,Parfums,Beauté Origine,72.67,84,Morvan,Paris,France,0.86,9,112,Paris
PO009098,2024-11-25,P00015,75,S008,155.12,8,11634.0,11,2024,0,Soins capillaires,Elixir Haute Beauté,492.72,92,Gaillard S.A.,Berlin,Allemagne,0.64,7,261,Paris
PO009099,2024-10-06,P00491,25,S047,103.58,6,2589.5,10,2024,6,Soins de la peau,Luxe eclat,62.18,94,Duhamel,Berlin,Allemagne,0.7,10,192,Lyon
PO009100,2024-02-17,P00165,200,S028,200.55,4,40110.0,2,2024,5,Maquillage,Elixir Haute Beauté,59.74,83,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,243,Lyon
PO009101,2024-12-26,P00350,100,S046,201.32,9,20132.0,12,2024,3,Accessoires,Elixir Haute Beauté,441.74,74,Roche,Rome,Italie,0.54,4,250,Paris
PO009102,2024-12-22,P00225,10,S028,285.0,4,2850.0,12,2024,6,Soins de la peau,Elixir Haute Beauté,354.76,99,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,166,Paris
PO009103,2024-12-26,P00470,75,S008,129.02,6,9676.5,12,2024,3,Soins capillaires,Elixir Haute Beauté,54.77,59,Gaillard S.A.,Berlin,Allemagne,0.64,7,231,Paris
PO009104,2024-06-02,P00488,200,S008,95.7,14,19140.0,6,2024,6,Maquillage,Essentielle Paris,24.69,99,Gaillard S.A.,Berlin,Allemagne,0.64,7,100,Paris
PO009105,2024-10-21,P00884,10,S028,237.49,7,2374.9,10,2024,0,Maquillage,Ligne LumiÃ¨re,353.58,24,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,283,Lyon
PO009106,2024-05-04,P00464,50,S002,250.55,5,12527.5,5,2024,5,Parfums,Reflet d'or,299.35,29,Morvan,Paris,France,0.86,9,104,Paris
PO009107,2024-04-04,P00921,150,S008,53.91,8,8086.499999999999,4,2024,3,Maquillage,Aura Cristal,47.73,10,Gaillard S.A.,Berlin,Allemagne,0.64,7,11,Marseille
PO009108,2024-09-26,P00028,200,S033,126.85,14,25370.0,9,2024,3,Parfums,Essentielle Paris,211.12,34,Mercier Dupuy S.A.S.,Stockholm,Suède,0.67,14,142,Marseille
PO009109,2024-02-10,P00701,150,S012,227.07,11,34060.5,2,2024,5,Maquillage,Clarté Botanique,317.36,99,Lucas,Stockholm,Suède,1.0,11,259,Paris
PO009110,2024-12-05,P00759,50,S001,299.19,14,14959.5,12,2024,3,Accessoires,Ligne LumiÃ¨re,129.48,91,Lecomte et Fils,Zurich,Suisse,0.84,10,225,Paris
PO009111,2024-11-18,P00725,75,S028,240.64,14,18048.0,11,2024,0,Soins de la peau,Héritage Sensuel,48.93,28,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,37,Lyon
PO009112,2024-10-02,P00762,100,S028,286.31,10,28631.0,10,2024,2,Maquillage,Jardin dâIvoire,217.29,49,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,168,Marseille
PO009113,2024-02-06,P00517,25,S012,37.4,3,935.0,2,2024,1,Parfums,Secret de Peau,282.84,56,Lucas,Stockholm,Suède,1.0,11,140,Lyon
PO009114,2024-05-26,P00472,75,S005,212.87,3,15965.25,5,2024,6,Accessoires,Maison Pure,250.37,92,Blanc,Dublin,Irlande,0.65,13,113,Lyon
PO009115,2024-11-15,P00694,100,S029,284.91,4,28491.000000000004,11,2024,4,Soins de la peau,Le Bain Royal,235.37,70,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,276,Paris
PO009116,2024-12-14,P00551,150,S029,166.26,5,24939.0,12,2024,5,Maquillage,Clarté Botanique,186.05,23,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,31,Paris
PO009117,2024-09-06,P00225,25,S010,119.67,8,2991.75,9,2024,4,Soins de la peau,Elixir Haute Beauté,354.76,99,Pelletier,Paris,France,0.98,3,166,Paris
PO009118,2024-06-10,P00560,50,S012,246.97,3,12348.5,6,2024,0,Soins capillaires,Soin Absolu,439.24,49,Lucas,Stockholm,Suède,1.0,11,159,Lyon
PO009119,2024-10-14,P00918,75,S028,92.81,11,6960.75,10,2024,0,Soins de la peau,Rose & Lin,240.7,53,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,279,Paris
PO009120,2024-03-06,P00943,100,S002,17.28,2,1728.0,3,2024,2,Maquillage,Rose & Lin,196.52,54,Morvan,Paris,France,0.86,9,64,Marseille
PO009121,2024-09-13,P00608,100,S029,242.48,5,24248.0,9,2024,4,Soins de la peau,Ãpure d'Azur,373.47,25,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,229,Lyon
PO009122,2024-09-21,P00423,50,S028,284.18,3,14209.0,9,2024,5,Parfums,Essentielle Paris,334.17,51,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,112,Lyon
PO009123,2024-07-08,P00441,10,S028,171.76,13,1717.6,7,2024,0,Soins de la peau,Luxe eclat,434.89,79,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,93,Marseille
PO009124,2024-08-15,P00122,100,S002,68.38,5,6838.0,8,2024,3,Soins capillaires,Maison Pure,475.26,10,Morvan,Paris,France,0.86,9,275,Lyon
PO009125,2024-03-02,P00566,200,S029,266.74,14,53348.0,3,2024,5,Soins capillaires,Déesse Cosmétique,121.12,57,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,162,Lyon
PO009126,2024-02-03,P00333,150,S010,159.17,11,23875.5,2,2024,5,Soins de la peau,Essentielle Paris,198.89,80,Pelletier,Paris,France,0.98,3,81,Paris
PO009127,2024-11-21,P00389,100,S010,186.31,4,18631.0,11,2024,3,Soins de la peau,Reflet d'or,69.2,37,Pelletier,Paris,France,0.98,3,92,Lyon
PO009128,2024-05-12,P00072,500,S002,69.01,4,34505.0,5,2024,6,Accessoires,Maison Pure,107.33,30,Morvan,Paris,France,0.86,9,199,Paris
PO009129,2024-11-23,P00613,50,S029,292.97,10,14648.500000000002,11,2024,5,Accessoires,Beauté Origine,300.97,44,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,225,Paris
PO009130,2024-05-25,P00195,75,S028,42.09,7,3156.7500000000005,5,2024,5,Soins capillaires,Elixir Haute Beauté,403.72,31,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,52,Marseille
PO009131,2024-09-07,P00340,10,S010,57.65,10,576.5,9,2024,5,Soins capillaires,Elixir Haute Beauté,56.54,37,Pelletier,Paris,France,0.98,3,94,Paris
PO009132,2024-01-26,P00441,300,S047,172.27,11,51681.0,1,2024,4,Soins de la peau,Luxe eclat,434.89,79,Duhamel,Berlin,Allemagne,0.7,10,93,Marseille
PO009133,2024-07-14,P00678,75,S028,130.77,8,9807.75,7,2024,6,Maquillage,Silhouette Paris,213.99,21,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,256,Paris
PO009134,2024-05-08,P00761,50,S028,78.06,2,3903.0,5,2024,2,Maquillage,Cosmétika,313.27,37,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,126,Paris
PO009135,2024-04-16,P00020,10,S022,21.86,3,218.6,4,2024,1,Soins capillaires,Elixir Haute Beauté,269.04,14,Langlois Vallée SA,Dublin,Irlande,0.88,9,297,Marseille
PO009136,2024-09-11,P00843,50,S028,175.18,11,8759.0,9,2024,2,Soins de la peau,Rose & Lin,496.39,74,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,90,Paris
PO009137,2024-05-07,P00432,10,S029,244.73,7,2447.3,5,2024,1,Soins de la peau,Maison Pure,151.62,12,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,160,Lyon
PO009138,2024-07-01,P00370,50,S008,239.37,2,11968.5,7,2024,0,Accessoires,Elixir Haute Beauté,412.62,73,Gaillard S.A.,Berlin,Allemagne,0.64,7,143,Marseille
PO009139,2024-11-18,P00873,300,S028,119.98,11,35994.0,11,2024,0,Soins de la peau,Velours Naturel,75.86,84,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,283,Paris
PO009140,2024-08-03,P00586,25,S028,135.8,8,3395.0000000000005,8,2024,5,Accessoires,Cosmétika,207.72,45,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,29,Paris
PO009141,2024-10-27,P00419,75,S008,53.89,8,4041.75,10,2024,6,Accessoires,Reflet d'or,352.97,56,Gaillard S.A.,Berlin,Allemagne,0.64,7,185,Paris
PO009142,2024-09-10,P00962,25,S013,179.9,10,4497.5,9,2024,1,Parfums,Jardin dâIvoire,254.17,64,Gautier,Paris,France,0.84,7,299,Paris
PO009143,2024-10-12,P00015,150,S028,142.02,13,21303.0,10,2024,5,Soins capillaires,Elixir Haute Beauté,492.72,92,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,261,Paris
PO009144,2024-05-28,P00845,75,S012,236.26,5,17719.5,5,2024,1,Accessoires,Sérum de Lune,279.18,56,Lucas,Stockholm,Suède,1.0,11,189,Paris
PO009145,2024-06-02,P00920,25,S028,282.44,5,7061.0,6,2024,6,Soins capillaires,Sérum de Lune,497.54,77,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,224,Paris
PO009146,2024-04-11,P00786,200,S048,120.16,5,24032.0,4,2024,3,Soins de la peau,Cosmétika,207.63,36,Lecomte,Amsterdam,Pays-Bas,0.65,4,57,Lyon
PO009147,2024-12-17,P00073,150,S008,214.63,8,32194.5,12,2024,1,Accessoires,Essentielle Paris,433.66,41,Gaillard S.A.,Berlin,Allemagne,0.64,7,161,Paris
PO009148,2024-05-11,P00004,300,S008,18.43,4,5529.0,5,2024,5,Accessoires,Reflet d'or,462.8,33,Gaillard S.A.,Berlin,Allemagne,0.64,7,57,Paris
PO009149,2024-02-20,P00560,10,S003,217.51,9,2175.1,2,2024,1,Soins capillaires,Soin Absolu,439.24,49,Germain et Fils,Amsterdam,Pays-Bas,0.85,10,159,Lyon
PO009150,2024-06-23,P00345,75,S002,243.35,11,18251.25,6,2024,6,Parfums,Elixir Haute Beauté,415.85,95,Morvan,Paris,France,0.86,9,56,Lyon
PO009151,2024-03-19,P00806,500,S008,169.66,4,84830.0,3,2024,1,Parfums,Maison Vitalis,175.22,32,Gaillard S.A.,Berlin,Allemagne,0.64,7,203,Paris
PO009152,2024-12-12,P00202,150,S008,238.75,4,35812.5,12,2024,3,Maquillage,Maison Pure,85.67,28,Gaillard S.A.,Berlin,Allemagne,0.64,7,239,Lyon
PO009153,2024-12-23,P00861,150,S002,51.17,9,7675.5,12,2024,0,Soins de la peau,Cosmétika,285.83,57,Morvan,Paris,France,0.86,9,23,Lyon
PO009154,2024-01-12,P00426,100,S029,17.03,3,1703.0,1,2024,4,Parfums,Luxe eclat,92.51,79,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,292,Paris
PO009155,2024-06-07,P00379,100,S048,32.74,11,3274.0,6,2024,4,Parfums,Reflet d'or,324.32,77,Lecomte,Amsterdam,Pays-Bas,0.65,4,203,Paris
PO009156,2024-01-08,P00600,150,S010,267.17,3,40075.5,1,2024,0,Accessoires,Héritage Sensuel,417.86,50,Pelletier,Paris,France,0.98,3,252,Lyon
PO009157,2024-12-12,P00289,10,S041,60.53,5,605.3,12,2024,3,Maquillage,Reflet d'or,473.47,65,Lemaître De Sousa SA,Dublin,Irlande,0.54,10,25,Paris
PO009158,2024-10-16,P00314,100,S010,219.22,6,21922.0,10,2024,2,Soins de la peau,Reflet d'or,93.87,67,Pelletier,Paris,France,0.98,3,190,Lyon
PO009159,2024-06-01,P00355,150,S046,132.03,13,19804.5,6,2024,5,Parfums,Elixir Haute Beauté,360.01,31,Roche,Rome,Italie,0.54,4,2,Paris
PO009160,2024-06-18,P00805,10,S028,67.76,5,677.6,6,2024,1,Parfums,Les Essences Rares,112.1,34,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,52,Paris
PO009161,2024-10-26,P00694,50,S029,158.04,2,7902.0,10,2024,5,Soins de la peau,Le Bain Royal,235.37,70,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,276,Paris
PO009162,2024-11-20,P00855,50,S028,240.58,2,12029.0,11,2024,2,Soins capillaires,Les Essences Rares,37.36,58,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,159,Paris
PO009163,2024-08-02,P00306,200,S028,175.8,11,35160.0,8,2024,4,Soins capillaires,Luxe eclat,485.17,57,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,85,Paris
PO009164,2024-01-01,P00755,150,S017,95.53,2,14329.5,1,2024,0,Maquillage,Les Essences Rares,476.67,75,Bodin,Rome,Italie,0.87,5,51,Marseille
PO009165,2024-04-09,P00627,100,S008,293.94,11,29394.0,4,2024,1,Soins capillaires,Atelier Minéral,39.95,18,Gaillard S.A.,Berlin,Allemagne,0.64,7,289,Paris
PO009166,2024-10-19,P00375,150,S028,78.13,12,11719.5,10,2024,5,Soins de la peau,Elixir Haute Beauté,316.12,16,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,192,Paris
PO009167,2024-05-28,P00425,75,S028,58.9,3,4417.5,5,2024,1,Maquillage,Elixir Haute Beauté,476.41,93,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,189,Paris
