id_achat,date_achat,id_produit,quantité,id_fournisseur,prix_unitaire,délai_livraison_jours,montant_total,mois,année,jour_semaine
PO008161,2024-08-17,P00683,100,S008,82.21,9,8221.0,8,2024,5
PO008162,2024-03-18,P00379,200,S028,179.95,8,35990.0,3,2024,0
PO008163,2024-12-15,P00643,300,S002,42.44,13,12732.0,12,2024,6
PO008164,2024-12-06,P00340,200,S029,70.3,10,14060.0,12,2024,4
PO008165,2024-10-03,P00644,100,S012,283.44,12,28344.0,10,2024,3
PO008166,2024-09-20,P00194,100,S037,92.38,9,9238.0,9,2024,4
PO008167,2024-05-26,P00364,10,S039,228.17,5,2281.7,5,2024,6
PO008168,2024-04-30,P00503,50,S029,204.32,11,10216.0,4,2024,1
PO008169,2024-05-23,P00467,200,S029,107.44,11,21488.0,5,2024,3
PO008170,2024-09-17,P00380,100,S028,288.79,12,28879.000000000004,9,2024,1
PO008171,2024-10-02,P00126,75,S028,252.98,13,18973.5,10,2024,2
PO008172,2024-02-11,P00470,25,S038,209.74,2,5243.5,2,2024,6
PO008173,2024-06-24,P00928,25,S029,206.78,5,5169.5,6,2024,0
PO008174,2024-05-02,P00348,75,S011,237.69,3,17826.75,5,2024,3
PO008175,2024-10-09,P00296,200,S023,282.61,3,56522.0,10,2024,2
PO008176,2024-03-24,P00622,10,S029,100.75,5,1007.5,3,2024,6
PO008177,2024-12-08,P00830,25,S010,60.25,11,1506.25,12,2024,6
PO008178,2024-08-11,P00807,100,S019,223.6,3,22360.0,8,2024,6
PO008179,2024-05-06,P00709,50,S029,29.78,7,1489.0,5,2024,0
PO008180,2024-11-22,P00950,25,S008,107.06,3,2676.5,11,2024,4
PO008181,2024-11-07,P00124,25,S048,45.57,7,1139.25,11,2024,3
PO008182,2024-12-31,P00805,75,S046,251.3,6,18847.5,12,2024,1
PO008183,2024-05-15,P00157,75,S031,55.33,5,4149.75,5,2024,2
PO008184,2024-08-17,P00471,200,S008,49.41,10,9882.0,8,2024,5
PO008185,2024-03-04,P00830,75,S010,237.7,11,17827.5,3,2024,0
PO008186,2024-08-04,P00005,100,S029,52.62,10,5262.0,8,2024,6
PO008187,2024-11-05,P00881,25,S029,49.57,14,1239.25,11,2024,1
PO008188,2024-06-27,P00918,100,S029,73.66,5,7366.0,6,2024,3
PO008189,2024-04-17,P00103,100,S036,251.87,4,25187.0,4,2024,2
PO008190,2024-05-13,P00086,25,S012,91.47,5,2286.75,5,2024,0
PO008191,2024-03-25,P00888,100,S008,272.43,9,27243.0,3,2024,0
PO008192,2024-10-05,P00768,25,S014,292.54,14,7313.500000000001,10,2024,5
PO008193,2024-02-27,P00674,75,S028,288.21,7,21615.75,2,2024,1
PO008194,2024-06-23,P00082,100,S029,206.62,9,20662.0,6,2024,6
PO008195,2024-02-25,P00563,100,S043,159.2,2,15919.999999999998,2,2024,6
PO008196,2024-10-26,P00422,200,S029,226.86,7,45372.0,10,2024,5
PO008197,2024-11-03,P00433,300,S028,162.15,6,48645.0,11,2024,6
PO008198,2024-11-17,P00001,150,S029,268.65,5,40297.5,11,2024,6
PO008199,2024-07-04,P00330,200,S029,224.22,6,44844.0,7,2024,3
PO008200,2024-01-05,P00616,10,S008,142.17,3,1421.6999999999998,1,2024,4
PO008201,2024-11-21,P00459,50,S012,18.28,12,914.0,11,2024,3
PO008202,2024-12-28,P00350,10,S036,96.41,4,964.0999999999999,12,2024,5
PO008203,2024-03-17,P00501,25,S016,33.93,7,848.25,3,2024,6
PO008204,2024-01-22,P00425,50,S020,29.74,4,1487.0,1,2024,0
PO008205,2024-01-02,P00408,200,S010,216.25,6,43250.0,1,2024,1
PO008206,2024-04-15,P00926,75,S028,207.79,5,15584.25,4,2024,0
PO008207,2024-07-01,P00187,100,S008,222.69,14,22269.0,7,2024,0
PO008208,2024-03-09,P00303,50,S010,107.81,12,5390.5,3,2024,5
PO008209,2024-12-01,P00893,100,S028,23.96,10,2396.0,12,2024,6
PO008210,2024-08-23,P00766,150,S027,94.78,10,14217.0,8,2024,4
PO008211,2024-01-12,P00230,50,S048,64.7,13,3235.0,1,2024,4
PO008212,2024-01-26,P00645,300,S010,188.09,10,56427.0,1,2024,4
PO008213,2024-11-11,P00864,25,S037,157.55,4,3938.7500000000005,11,2024,0
PO008214,2024-01-22,P00283,200,S042,118.37,9,23674.0,1,2024,0
PO008215,2024-01-15,P00155,10,S028,52.09,5,520.9000000000001,1,2024,0
PO008216,2024-07-09,P00622,75,S028,48.25,9,3618.75,7,2024,1
PO008217,2024-02-06,P00487,500,S028,285.13,5,142565.0,2,2024,1
PO008218,2024-07-17,P00317,100,S010,192.72,13,19272.0,7,2024,2
PO008219,2024-05-18,P00231,75,S015,197.2,2,14790.0,5,2024,5
PO008220,2024-01-10,P00209,100,S008,223.33,7,22333.0,1,2024,2
PO008221,2024-11-03,P00906,50,S028,96.15,3,4807.5,11,2024,6
PO008222,2024-04-06,P00598,10,S008,256.52,4,2565.2,4,2024,5
PO008223,2024-03-07,P00428,50,S029,158.4,2,7920.0,3,2024,3
PO008224,2024-02-13,P00644,25,S028,224.94,7,5623.5,2,2024,1
PO008225,2024-10-29,P00536,300,S046,215.15,4,64545.0,10,2024,1
PO008226,2024-12-29,P00522,200,S008,284.05,2,56810.0,12,2024,6
PO008227,2024-02-16,P00749,50,S029,229.58,4,11479.0,2,2024,4
PO008228,2024-02-26,P00626,150,S010,273.82,6,41073.0,2,2024,0
PO008229,2024-04-04,P00010,25,S008,172.76,10,4319.0,4,2024,3
PO008230,2024-12-17,P00240,25,S010,69.67,11,1741.75,12,2024,1
PO008231,2024-06-04,P00291,150,S029,145.09,3,21763.5,6,2024,1
PO008232,2024-07-26,P00545,50,S028,238.97,10,11948.5,7,2024,4
PO008233,2024-12-21,P00837,10,S010,269.25,12,2692.5,12,2024,5
PO008234,2024-12-29,P00911,100,S029,260.07,8,26007.0,12,2024,6
PO008235,2024-11-11,P00594,500,S008,31.38,4,15690.0,11,2024,0
PO008236,2024-10-17,P00799,75,S027,104.65,4,7848.75,10,2024,3
PO008237,2024-02-18,P00667,50,S029,35.18,9,1759.0,2,2024,6
PO008238,2024-09-07,P00173,50,S008,131.91,3,6595.5,9,2024,5
PO008239,2024-12-14,P00743,100,S010,16.78,10,1678.0,12,2024,5
PO008240,2024-04-22,P00441,100,S008,258.21,6,25820.999999999996,4,2024,0
PO008241,2024-01-24,P00376,200,S008,152.39,12,30477.999999999996,1,2024,2
PO008242,2024-12-07,P00749,200,S028,274.52,5,54904.0,12,2024,5
PO008243,2024-01-08,P00787,200,S028,274.8,13,54960.0,1,2024,0
PO008244,2024-02-19,P00485,100,S029,155.24,4,15524.0,2,2024,0
PO008245,2024-05-11,P00144,50,S041,234.07,8,11703.5,5,2024,5
PO008246,2024-01-19,P00964,100,S008,297.84,13,29783.999999999996,1,2024,4
PO008247,2024-01-09,P00187,100,S002,17.76,6,1776.0000000000002,1,2024,1
PO008248,2024-09-27,P00819,25,S029,94.95,12,2373.75,9,2024,4
PO008249,2024-01-07,P00282,75,S008,22.19,13,1664.25,1,2024,6
PO008250,2024-10-19,P00509,25,S008,147.23,7,3680.7499999999995,10,2024,5
PO008251,2024-10-16,P00408,200,S029,211.5,5,42300.0,10,2024,2
PO008252,2024-07-06,P00989,50,S008,71.25,12,3562.5,7,2024,5
PO008253,2024-01-10,P00428,150,S050,108.22,10,16233.0,1,2024,2
PO008254,2024-05-04,P00995,50,S015,167.26,14,8363.0,5,2024,5
PO008255,2024-06-30,P00822,150,S008,109.65,14,16447.5,6,2024,6
PO008256,2024-10-19,P00707,25,S029,198.13,7,4953.25,10,2024,5
PO008257,2024-04-28,P00615,150,S029,148.86,5,22329.000000000004,4,2024,6
PO008258,2024-07-07,P00700,25,S018,53.9,10,1347.5,7,2024,6
PO008259,2024-11-11,P00085,75,S008,216.6,12,16245.0,11,2024,0
PO008260,2024-04-29,P00832,25,S008,23.73,7,593.25,4,2024,0
PO008261,2024-01-12,P00860,75,S046,65.74,11,4930.5,1,2024,4
PO008262,2024-05-28,P00366,150,S008,94.26,4,14139.0,5,2024,1
PO008263,2024-11-22,P00589,150,S026,25.3,5,3795.0,11,2024,4
PO008264,2024-11-28,P00728,10,S031,154.17,11,1541.6999999999998,11,2024,3
PO008265,2024-08-24,P00652,75,S008,11.96,12,897.0000000000001,8,2024,5
PO008266,2024-04-16,P00476,200,S008,207.38,7,41476.0,4,2024,1
PO008267,2024-12-22,P00309,100,S029,98.04,3,9804.0,12,2024,6
PO008268,2024-06-16,P00348,10,S048,213.19,4,2131.9,6,2024,6
PO008269,2024-07-12,P00639,50,S048,267.2,3,13360.0,7,2024,4
PO008270,2024-04-20,P00357,75,S029,274.96,12,20622.0,4,2024,5
PO008271,2024-06-24,P00891,25,S049,263.37,13,6584.25,6,2024,0
PO008272,2024-02-24,P00543,100,S015,54.69,9,5469.0,2,2024,5
PO008273,2024-12-01,P00174,100,S008,168.44,11,16844.0,12,2024,6
PO008274,2024-03-10,P00182,25,S036,39.27,10,981.7500000000001,3,2024,6
PO008275,2024-04-23,P00473,75,S028,259.05,8,19428.75,4,2024,1
PO008276,2024-01-13,P00675,150,S010,275.93,8,41389.5,1,2024,5
PO008277,2024-11-06,P00637,50,S008,201.69,11,10084.5,11,2024,2
PO008278,2024-06-01,P00930,25,S008,255.47,14,6386.75,6,2024,5
PO008279,2024-12-01,P00302,100,S029,31.5,4,3150.0,12,2024,6
PO008280,2024-05-14,P00024,10,S028,11.17,3,111.7,5,2024,1
PO008281,2024-10-08,P00115,150,S028,59.59,6,8938.5,10,2024,1
PO008282,2024-12-15,P00201,300,S029,36.57,12,10971.0,12,2024,6
PO008283,2024-04-11,P00101,300,S008,77.48,14,23244.0,4,2024,3
PO008284,2024-08-22,P00925,50,S028,83.79,14,4189.5,8,2024,3
PO008285,2024-06-15,P00236,100,S008,248.5,7,24850.0,6,2024,5
PO008286,2024-10-03,P00424,200,S029,29.9,3,5980.0,10,2024,3
PO008287,2024-11-12,P00467,25,S029,154.99,2,3874.75,11,2024,1
PO008288,2024-02-03,P00251,10,S012,257.21,10,2572.1,2,2024,5
PO008289,2024-10-05,P00457,50,S028,182.0,2,9100.0,10,2024,5
PO008290,2024-04-14,P00855,200,S028,71.38,9,14276.0,4,2024,6
PO008291,2024-05-08,P00770,75,S002,284.0,14,21300.0,5,2024,2
PO008292,2024-11-06,P00193,75,S028,200.41,4,15030.75,11,2024,2
PO008293,2024-01-16,P00837,100,S029,54.5,10,5450.0,1,2024,1
PO008294,2024-10-22,P00972,75,S028,294.0,7,22050.0,10,2024,1
PO008295,2024-12-16,P00370,10,S028,296.4,8,2964.0,12,2024,0
PO008296,2024-05-20,P00870,75,S028,251.24,9,18843.0,5,2024,0
PO008297,2024-08-03,P00205,100,S028,142.74,7,14274.0,8,2024,5
PO008298,2024-10-16,P00335,100,S046,195.36,3,19536.0,10,2024,2
PO008299,2024-04-08,P00530,100,S046,62.94,13,6294.0,4,2024,0
PO008300,2024-11-14,P00887,75,S028,47.0,9,3525.0,11,2024,3
PO008301,2024-04-28,P00640,200,S029,79.87,2,15974.0,4,2024,6
PO008302,2024-11-21,P00531,75,S028,244.78,8,18358.5,11,2024,3
PO008303,2024-03-12,P00224,75,S029,136.73,5,10254.75,3,2024,1
PO008304,2024-07-14,P00060,150,S008,271.48,10,40722.0,7,2024,6
PO008305,2024-11-14,P00645,150,S002,78.49,7,11773.5,11,2024,3
PO008306,2024-06-02,P00166,100,S028,168.53,12,16853.0,6,2024,6
PO008307,2024-03-08,P00920,25,S029,195.42,7,4885.5,3,2024,4
PO008308,2024-03-10,P00837,50,S002,49.28,9,2464.0,3,2024,6
PO008309,2024-06-25,P00630,10,S029,298.29,2,2982.9,6,2024,1
PO008310,2024-12-06,P00440,50,S029,223.31,4,11165.5,12,2024,4
PO008311,2024-03-14,P00758,75,S048,110.92,12,8319.0,3,2024,3
PO008312,2024-03-26,P00689,150,S029,98.4,5,14760.0,3,2024,1
PO008313,2024-01-06,P00366,75,S008,160.55,14,12041.25,1,2024,5
PO008314,2024-03-03,P00158,10,S008,120.7,14,1207.0,3,2024,6
PO008315,2024-08-07,P00908,50,S012,272.86,8,13643.0,8,2024,2
PO008316,2024-11-25,P00323,75,S028,227.82,3,17086.5,11,2024,0
PO008317,2024-03-06,P00313,100,S028,102.03,10,10203.0,3,2024,2
PO008318,2024-07-18,P00529,200,S031,12.73,6,2546.0,7,2024,3
PO008319,2024-06-04,P00640,300,S029,126.36,14,37908.0,6,2024,1
PO008320,2024-04-04,P00097,200,S028,56.32,12,11264.0,4,2024,3
PO008321,2024-05-14,P00912,75,S008,111.78,2,8383.5,5,2024,1
PO008322,2024-10-02,P00327,100,S029,108.92,11,10892.0,10,2024,2
PO008323,2024-09-20,P00895,25,S037,114.94,9,2873.5,9,2024,4
PO008324,2024-03-10,P00012,10,S048,100.32,7,1003.1999999999999,3,2024,6
PO008325,2024-10-27,P00214,10,S002,277.5,3,2775.0,10,2024,6
PO008326,2024-09-30,P00753,25,S029,40.41,5,1010.2499999999999,9,2024,0
PO008327,2024-07-25,P00528,10,S008,268.18,2,2681.8,7,2024,3
PO008328,2024-11-29,P00300,200,S028,23.62,11,4724.0,11,2024,4
PO008329,2024-06-14,P00157,75,S029,187.23,11,14042.25,6,2024,4
PO008330,2024-04-14,P00932,150,S002,266.06,3,39909.0,4,2024,6
PO008331,2024-04-18,P00677,300,S028,198.41,7,59523.0,4,2024,3
PO008332,2024-12-02,P00600,500,S029,39.67,11,19835.0,12,2024,0
PO008333,2024-01-23,P00717,300,S046,220.03,12,66009.0,1,2024,1
PO008334,2024-06-06,P00226,100,S048,112.66,7,11266.0,6,2024,3
PO008335,2024-10-31,P00515,50,S008,30.88,5,1544.0,10,2024,3
PO008336,2024-02-13,P00562,75,S042,57.25,13,4293.75,2,2024,1
PO008337,2024-09-29,P00923,150,S008,60.22,14,9033.0,9,2024,6
PO008338,2024-02-26,P00285,200,S028,209.36,14,41872.0,2,2024,0
PO008339,2024-10-20,P00057,300,S028,32.4,4,9720.0,10,2024,6
PO008340,2024-01-31,P00546,100,S008,68.78,3,6878.0,1,2024,2
PO008341,2024-09-25,P00626,75,S048,30.5,7,2287.5,9,2024,2
PO008342,2024-04-08,P00463,300,S016,107.13,3,32139.0,4,2024,0
PO008343,2024-07-21,P00702,300,S008,12.51,2,3753.0,7,2024,6
PO008344,2024-03-27,P00221,75,S029,283.57,12,21267.75,3,2024,2
PO008345,2024-09-23,P00667,100,S002,68.83,3,6883.0,9,2024,0
PO008346,2024-11-13,P00535,150,S008,165.42,14,24812.999999999996,11,2024,2
PO008347,2024-08-05,P00081,50,S002,31.54,14,1577.0,8,2024,0
PO008348,2024-06-16,P00138,150,S010,229.08,7,34362.0,6,2024,6
PO008349,2024-02-14,P00303,25,S029,101.93,5,2548.25,2,2024,2
PO008350,2024-08-22,P00193,75,S028,260.37,4,19527.75,8,2024,3
PO008351,2024-08-02,P00998,75,S010,283.06,4,21229.5,8,2024,4
PO008352,2024-02-25,P00388,100,S010,278.82,4,27882.0,2,2024,6
PO008353,2024-05-24,P00148,25,S046,234.93,13,5873.25,5,2024,4
PO008354,2024-07-19,P00207,25,S029,101.52,11,2538.0,7,2024,4
PO008355,2024-07-17,P00356,200,S012,62.5,4,12500.0,7,2024,2
PO008356,2024-09-05,P00482,50,S012,120.84,4,6042.0,9,2024,3
PO008357,2024-11-03,P00325,50,S023,275.46,13,13772.999999999998,11,2024,6
PO008358,2024-04-16,P00213,150,S028,68.96,5,10343.999999999998,4,2024,1
PO008359,2024-06-28,P00456,50,S002,295.07,2,14753.5,6,2024,4
PO008360,2024-04-18,P00762,150,S047,81.12,10,12168.0,4,2024,3
PO008361,2024-04-24,P00991,50,S008,36.01,5,1800.5,4,2024,2
PO008362,2024-02-27,P00418,150,S008,265.56,6,39834.0,2,2024,1
PO008363,2024-09-18,P00983,75,S048,108.27,13,8120.25,9,2024,2
PO008364,2024-11-13,P00992,300,S028,277.21,13,83163.0,11,2024,2
PO008365,2024-07-19,P00214,50,S008,91.08,9,4554.0,7,2024,4
PO008366,2024-04-06,P00109,50,S048,94.67,7,4733.5,4,2024,5
PO008367,2024-10-23,P00883,300,S028,29.18,8,8754.0,10,2024,2
PO008368,2024-11-29,P00636,100,S029,222.3,3,22230.0,11,2024,4
PO008369,2024-11-22,P00796,150,S002,190.18,7,28527.0,11,2024,4
PO008370,2024-01-10,P00408,50,S008,63.31,2,3165.5,1,2024,2
PO008371,2024-10-24,P00473,75,S029,245.64,4,18423.0,10,2024,3
PO008372,2024-12-30,P00765,50,S028,97.66,4,4883.0,12,2024,0
PO008373,2024-05-06,P00790,50,S028,122.89,13,6144.5,5,2024,0
PO008374,2024-11-11,P00866,75,S009,100.83,7,7562.25,11,2024,0
PO008375,2024-03-21,P00208,500,S028,274.28,3,137140.0,3,2024,3
PO008376,2024-10-30,P00284,25,S029,43.08,3,1077.0,10,2024,2
PO008377,2024-03-11,P00408,25,S046,28.19,3,704.75,3,2024,0
PO008378,2024-09-01,P00337,25,S008,254.72,11,6368.0,9,2024,6
PO008379,2024-05-20,P00363,150,S047,54.99,6,8248.5,5,2024,0
PO008380,2024-09-09,P00964,75,S028,297.12,6,22284.0,9,2024,0
PO008381,2024-05-02,P00146,50,S002,212.09,14,10604.5,5,2024,3
PO008382,2024-01-27,P00131,150,S017,135.41,4,20311.5,1,2024,5
PO008383,2024-10-11,P00339,50,S008,152.77,5,7638.500000000001,10,2024,4
PO008384,2024-04-02,P00267,50,S027,156.5,4,7825.0,4,2024,1
PO008385,2024-03-25,P00555,10,S025,155.3,8,1553.0,3,2024,0
PO008386,2024-01-07,P00914,25,S003,169.81,9,4245.25,1,2024,6
PO008387,2024-08-11,P00656,25,S021,149.81,12,3745.25,8,2024,6
PO008388,2024-02-17,P00276,50,S008,194.31,2,9715.5,2,2024,5
PO008389,2024-01-04,P00692,75,S002,122.65,6,9198.75,1,2024,3
PO008390,2024-03-22,P00839,10,S008,196.05,10,1960.5,3,2024,4
PO008391,2024-02-08,P00383,25,S008,121.38,11,3034.5,2,2024,3
PO008392,2024-09-04,P00237,25,S008,12.79,2,319.75,9,2024,2
PO008393,2024-01-31,P00943,50,S048,182.91,10,9145.5,1,2024,2
PO008394,2024-07-16,P00281,25,S048,260.14,12,6503.5,7,2024,1
PO008395,2024-10-05,P00532,25,S010,264.76,7,6619.0,10,2024,5
PO008396,2024-04-03,P00748,500,S008,51.75,7,25875.0,4,2024,2
PO008397,2024-06-08,P00456,75,S046,56.24,13,4218.0,6,2024,5
PO008398,2024-07-25,P00277,150,S001,162.52,12,24378.0,7,2024,3
PO008399,2024-10-20,P00992,150,S023,208.37,14,31255.5,10,2024,6
PO008400,2024-05-07,P00528,100,S010,272.34,4,27233.999999999996,5,2024,1
PO008401,2024-09-08,P00819,100,S012,295.0,10,29500.0,9,2024,6
PO008402,2024-07-16,P00029,100,S028,166.71,2,16671.0,7,2024,1
PO008403,2024-05-06,P00921,100,S012,173.22,2,17322.0,5,2024,0
PO008404,2024-05-23,P00172,300,S010,97.12,6,29136.0,5,2024,3
PO008405,2024-12-16,P00192,25,S029,57.71,12,1442.75,12,2024,0
PO008406,2024-12-02,P00071,50,S047,42.5,3,2125.0,12,2024,0
PO008407,2024-11-14,P00676,10,S008,44.6,12,446.0,11,2024,3
PO008408,2024-05-22,P00301,150,S008,145.18,7,21777.0,5,2024,2
PO008409,2024-03-25,P00690,50,S012,68.07,12,3403.4999999999995,3,2024,0
PO008410,2024-06-26,P00833,200,S012,142.17,7,28433.999999999996,6,2024,2
PO008411,2024-10-29,P00977,50,S029,243.0,7,12150.0,10,2024,1
PO008412,2024-07-17,P00786,50,S048,17.51,3,875.5000000000001,7,2024,2
PO008413,2024-11-18,P00657,50,S012,202.9,8,10145.0,11,2024,0
PO008414,2024-07-28,P00164,100,S010,88.41,13,8841.0,7,2024,6
PO008415,2024-04-21,P00063,150,S012,242.5,6,36375.0,4,2024,6
PO008416,2024-08-02,P00883,50,S029,237.38,13,11869.0,8,2024,4
PO008417,2024-08-12,P00204,100,S044,188.35,6,18835.0,8,2024,0
PO008418,2024-11-14,P00838,25,S029,194.83,2,4870.75,11,2024,3
PO008419,2024-04-16,P00485,75,S008,239.56,5,17967.0,4,2024,1
PO008420,2024-01-07,P00347,75,S037,28.8,9,2160.0,1,2024,6
PO008421,2024-11-18,P00422,200,S028,98.71,10,19742.0,11,2024,0
PO008422,2024-01-09,P00678,200,S012,144.83,2,28966.000000000004,1,2024,1
PO008423,2024-03-31,P00392,75,S002,50.98,2,3823.4999999999995,3,2024,6
PO008424,2024-12-10,P00397,10,S029,213.92,13,2139.2,12,2024,1
PO008425,2024-08-06,P00008,150,S026,69.65,13,10447.5,8,2024,1
PO008426,2024-06-07,P00645,10,S041,241.18,2,2411.8,6,2024,4
PO008427,2024-12-10,P00974,75,S008,139.86,7,10489.500000000002,12,2024,1
PO008428,2024-07-31,P00730,10,S028,165.04,13,1650.3999999999999,7,2024,2
PO008429,2024-04-01,P00716,50,S049,227.33,8,11366.5,4,2024,0
PO008430,2024-02-02,P00121,100,S028,114.92,9,11492.0,2,2024,4
PO008431,2024-01-22,P00515,50,S029,17.82,10,891.0,1,2024,0
PO008432,2024-03-30,P00968,300,S010,224.54,12,67362.0,3,2024,5
PO008433,2024-06-17,P00137,100,S010,213.96,8,21396.0,6,2024,0
PO008434,2024-09-26,P00955,100,S028,264.29,9,26429.000000000004,9,2024,3
PO008435,2024-05-02,P00526,50,S012,180.16,6,9008.0,5,2024,3
PO008436,2024-12-14,P00271,10,S010,264.58,9,2645.7999999999997,12,2024,5
PO008437,2024-09-16,P00323,100,S029,14.38,10,1438.0,9,2024,0
PO008438,2024-06-12,P00919,100,S002,57.84,10,5784.0,6,2024,2
PO008439,2024-05-14,P00898,75,S008,18.34,3,1375.5,5,2024,1
PO008440,2024-06-12,P00180,50,S008,296.93,14,14846.5,6,2024,2
PO008441,2024-12-29,P00594,75,S034,197.05,7,14778.75,12,2024,6
PO008442,2024-11-13,P00230,100,S002,215.58,11,21558.0,11,2024,2
PO008443,2024-12-15,P00638,100,S029,195.29,7,19529.0,12,2024,6
PO008444,2024-08-20,P00197,100,S022,176.19,13,17619.0,8,2024,1
PO008445,2024-02-16,P00411,200,S025,68.82,5,13763.999999999998,2,2024,4
PO008446,2024-11-12,P00400,100,S028,22.66,10,2266.0,11,2024,1
PO008447,2024-04-21,P00464,10,S029,166.59,2,1665.9,4,2024,6
PO008448,2024-09-12,P00156,100,S020,21.44,6,2144.0,9,2024,3
PO008449,2024-01-29,P00236,100,S028,147.97,7,14797.0,1,2024,0
PO008450,2024-05-12,P00200,10,S029,116.12,2,1161.2,5,2024,6
PO008451,2024-03-07,P00261,50,S018,26.14,4,1307.0,3,2024,3
PO008452,2024-09-14,P00394,100,S029,65.43,8,6543.000000000001,9,2024,5
PO008453,2024-09-19,P00176,100,S028,163.9,4,16390.0,9,2024,3
PO008454,2024-01-12,P00132,200,S015,289.54,2,57908.00000000001,1,2024,4
PO008455,2024-02-07,P00287,150,S008,212.2,13,31830.0,2,2024,2
PO008456,2024-03-10,P00772,25,S011,34.82,8,870.5,3,2024,6
PO008457,2024-07-09,P00072,100,S029,219.35,14,21935.0,7,2024,1
PO008458,2024-02-24,P00566,75,S028,115.16,3,8637.0,2,2024,5
PO008459,2024-08-01,P00053,50,S008,248.12,7,12406.0,8,2024,3
PO008460,2024-06-20,P00675,25,S048,16.68,13,417.0,6,2024,3
PO008461,2024-09-25,P00486,25,S022,236.55,8,5913.75,9,2024,2
PO008462,2024-10-04,P00071,25,S012,292.94,8,7323.5,10,2024,4
PO008463,2024-08-31,P00931,150,S008,184.23,8,27634.5,8,2024,5
PO008464,2024-02-26,P00135,25,S029,54.52,13,1363.0,2,2024,0
PO008465,2024-11-17,P00375,50,S012,236.67,6,11833.5,11,2024,6
PO008466,2024-02-16,P00078,25,S029,176.01,14,4400.25,2,2024,4
PO008467,2024-11-07,P00218,100,S046,203.23,9,20323.0,11,2024,3
PO008468,2024-08-10,P00239,25,S044,114.62,12,2865.5,8,2024,5
PO008469,2024-08-22,P00312,10,S028,238.03,11,2380.3,8,2024,3
PO008470,2024-05-05,P00186,50,S046,86.0,14,4300.0,5,2024,6
PO008471,2024-03-29,P00166,50,S046,179.1,13,8955.0,3,2024,4
PO008472,2024-07-29,P00565,50,S029,50.15,3,2507.5,7,2024,0
PO008473,2024-03-04,P00172,150,S019,113.34,3,17001.0,3,2024,0
PO008474,2024-08-21,P00070,10,S008,262.06,8,2620.6,8,2024,2
PO008475,2024-09-15,P00033,10,S012,37.53,2,375.3,9,2024,6
PO008476,2024-04-26,P00947,50,S028,66.29,14,3314.5000000000005,4,2024,4
PO008477,2024-01-09,P00641,200,S029,180.85,11,36170.0,1,2024,1
PO008478,2024-06-21,P00032,25,S046,22.04,12,551.0,6,2024,4
PO008479,2024-11-17,P00868,500,S028,242.79,8,121395.0,11,2024,6
PO008480,2024-02-17,P00278,150,S008,210.67,9,31600.499999999996,2,2024,5
PO008481,2024-08-05,P00324,75,S028,260.58,12,19543.5,8,2024,0
PO008482,2024-04-07,P00991,100,S008,173.73,14,17373.0,4,2024,6
PO008483,2024-10-15,P00393,75,S028,187.55,5,14066.25,10,2024,1
PO008484,2024-04-29,P00975,75,S029,211.17,2,15837.749999999998,4,2024,0
PO008485,2024-03-06,P00555,75,S029,95.57,6,7167.749999999999,3,2024,2
PO008486,2024-09-13,P00529,100,S028,123.68,14,12368.0,9,2024,4
PO008487,2024-05-13,P00573,10,S029,74.73,9,747.3000000000001,5,2024,0
PO008488,2024-09-05,P00283,100,S006,239.96,8,23996.0,9,2024,3
PO008489,2024-03-08,P00051,100,S048,212.6,14,21260.0,3,2024,4
PO008490,2024-05-28,P00280,50,S029,132.31,10,6615.5,5,2024,1
PO008491,2024-04-18,P00810,500,S046,168.31,13,84155.0,4,2024,3
PO008492,2024-08-12,P00976,25,S010,264.15,6,6603.749999999999,8,2024,0
PO008493,2024-06-15,P00532,200,S046,118.78,5,23756.0,6,2024,5
PO008494,2024-05-12,P00727,100,S048,107.56,4,10756.0,5,2024,6
PO008495,2024-06-11,P00071,100,S040,290.76,13,29076.0,6,2024,1
PO008496,2024-02-01,P00375,200,S048,286.1,9,57220.00000000001,2,2024,3
PO008497,2024-12-20,P00637,150,S029,137.66,10,20649.0,12,2024,4
PO008498,2024-06-12,P00056,50,S039,240.18,3,12009.0,6,2024,2
PO008499,2024-08-08,P00780,100,S028,265.5,14,26550.0,8,2024,3
PO008500,2024-09-24,P00887,10,S029,59.36,2,593.6,9,2024,1
PO008501,2024-09-24,P00411,75,S002,54.56,9,4092.0,9,2024,1
PO008502,2024-12-09,P00450,300,S029,46.74,5,14022.0,12,2024,0
PO008503,2024-09-12,P00976,50,S048,185.46,12,9273.0,9,2024,3
PO008504,2024-11-16,P00928,10,S010,84.48,9,844.8000000000001,11,2024,5
PO008505,2024-09-19,P00258,75,S040,209.31,11,15698.25,9,2024,3
PO008506,2024-11-04,P00769,50,S029,261.58,3,13079.0,11,2024,0
PO008507,2024-01-12,P00228,50,S008,103.72,13,5186.0,1,2024,4
PO008508,2024-04-02,P00620,75,S008,285.32,11,21399.0,4,2024,1
PO008509,2024-12-27,P00687,100,S028,62.43,14,6243.0,12,2024,4
PO008510,2024-09-21,P00993,50,S028,256.25,5,12812.5,9,2024,5
PO008511,2024-10-24,P00134,75,S008,36.11,7,2708.25,10,2024,3
PO008512,2024-06-12,P00057,500,S028,27.92,2,13960.0,6,2024,2
PO008513,2024-08-04,P00971,300,S046,113.17,12,33951.0,8,2024,6
PO008514,2024-07-13,P00294,100,S028,106.76,3,10676.0,7,2024,5
